24-01-2017,09 - 10,35.95
24-01-2017,10 - 11,35.11
24-01-2017,11 - 12,33.56
24-01-2017,12 - 13,32.37
24-01-2017,13 - 14,31.97
24-01-2017,14 - 15,31.43
24-01-2017,15 - 16,31.67
24-01-2017,16 - 17,32.7
24-01-2017,17 - 18,33.59
24-01-2017,18 - 19,32.48
24-01-2017,19 - 20,30.65
24-01-2017,20 - 21,29.95
24-01-2017,21 - 22,29.59
24-01-2017,22 - 23,28.96
24-01-2017,23 - 00,28.4
25-01-2017,00 - 01,28.65
25-01-2017,01 - 02,28.27
25-01-2017,02 - 03,27.95
25-01-2017,03 - 04,27.96
25-01-2017,04 - 05,28.58
25-01-2017,05 - 06,28.75
25-01-2017,06 - 07,29.46
25-01-2017,07 - 08,30.9
25-01-2017,08 - 09,31.37
25-01-2017,09 - 10,30.99
25-01-2017,10 - 11,30.85
25-01-2017,11 - 12,30.51
25-01-2017,12 - 13,30.28
25-01-2017,13 - 14,30.07
25-01-2017,14 - 15,30.02
25-01-2017,15 - 16,30.09
25-01-2017,16 - 17,30.37
25-01-2017,17 - 18,30.75
25-01-2017,18 - 19,30.47
25-01-2017,19 - 20,29.75
25-01-2017,20 - 21,29.12
25-01-2017,21 - 22,28.87
25-01-2017,22 - 23,28.08
25-01-2017,23 - 00,27.41
26-01-2017,00 - 01,26.96
26-01-2017,01 - 02,26.62
26-01-2017,02 - 03,26.42
26-01-2017,03 - 04,26.32
26-01-2017,04 - 05,26.99
26-01-2017,05 - 06,27.99
26-01-2017,06 - 07,29.18
26-01-2017,07 - 08,30.97
26-01-2017,08 - 09,31.29
26-01-2017,09 - 10,31.23
26-01-2017,10 - 11,31.2
26-01-2017,11 - 12,31.09
26-01-2017,12 - 13,30.94
26-01-2017,13 - 14,30.9
26-01-2017,14 - 15,30.94
26-01-2017,15 - 16,31.13
26-01-2017,16 - 17,31.42
26-01-2017,17 - 18,31.74
26-01-2017,18 - 19,31.49
26-01-2017,19 - 20,30.66
26-01-2017,20 - 21,29.85
26-01-2017,21 - 22,29.67
26-01-2017,22 - 23,29.05
26-01-2017,23 - 00,28.66
27-01-2017,00 - 01,28.23
27-01-2017,01 - 02,27.76
27-01-2017,02 - 03,27.65
27-01-2017,03 - 04,28.01
27-01-2017,04 - 05,28.52
27-01-2017,05 - 06,29.35
27-01-2017,06 - 07,30.52
27-01-2017,07 - 08,32.46
27-01-2017,08 - 09,32.39
27-01-2017,09 - 10,31.98
27-01-2017,10 - 11,31.89
27-01-2017,11 - 12,31.69
27-01-2017,12 - 13,31.32
27-01-2017,13 - 14,31.04
27-01-2017,14 - 15,30.99
27-01-2017,15 - 16,31.07
27-01-2017,16 - 17,31.55
27-01-2017,17 - 18,31.88
27-01-2017,18 - 19,31.72
27-01-2017,19 - 20,30.84
27-01-2017,20 - 21,29.95
27-01-2017,21 - 22,29.68
27-01-2017,22 - 23,29.24
27-01-2017,23 - 00,28.67
28-01-2017,00 - 01,28.55
28-01-2017,01 - 02,28.12
28-01-2017,02 - 03,27.98
28-01-2017,03 - 04,27.9
28-01-2017,04 - 05,27.93
28-01-2017,05 - 06,28.08
28-01-2017,06 - 07,28.44
28-01-2017,07 - 08,28.67
28-01-2017,08 - 09,29.12
28-01-2017,09 - 10,29.6
28-01-2017,10 - 11,29.82
28-01-2017,11 - 12,29.82
28-01-2017,12 - 13,29.77
28-01-2017,13 - 14,29.6
28-01-2017,14 - 15,29.51
28-01-2017,15 - 16,29.76
28-01-2017,16 - 17,30.16
28-01-2017,17 - 18,30.78
28-01-2017,18 - 19,30.39
28-01-2017,19 - 20,29.94
28-01-2017,20 - 21,29.59
28-01-2017,21 - 22,29.34
28-01-2017,22 - 23,28.95
28-01-2017,23 - 00,28.51
29-01-2017,00 - 01,28.61
29-01-2017,01 - 02,27.94
29-01-2017,02 - 03,27.49
29-01-2017,03 - 04,27.25
29-01-2017,04 - 05,27.18
29-01-2017,05 - 06,27.41
29-01-2017,06 - 07,27.32
29-01-2017,07 - 08,27.67
29-01-2017,08 - 09,28.28
29-01-2017,09 - 10,28.75
29-01-2017,10 - 11,28.99
29-01-2017,11 - 12,28.93
29-01-2017,12 - 13,28.8
29-01-2017,13 - 14,28.72
29-01-2017,14 - 15,28.69
29-01-2017,15 - 16,28.86
29-01-2017,16 - 17,29.3
29-01-2017,17 - 18,29.73
29-01-2017,18 - 19,29.61
29-01-2017,19 - 20,29.15
29-01-2017,20 - 21,28.86
29-01-2017,21 - 22,28.7
29-01-2017,22 - 23,28.43
29-01-2017,23 - 00,27.96
30-01-2017,00 - 01,27.42
30-01-2017,01 - 02,27.01
30-01-2017,02 - 03,26.99
30-01-2017,03 - 04,27.7
30-01-2017,04 - 05,28.57
30-01-2017,05 - 06,29.49
